127.0.0.1 - - [24/Nov/2021:09:32:45 +0900] "GET / HTTP/1.1" 404 807
192.168.0.158 - - [24/Nov/2021:13:01:29 +0900] "POST /semi/led.mc?temp=1 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:34 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:36 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:37 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:37 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:37 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:38 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:38 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:39 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:39 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:40 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:40 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:41 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:41 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:42 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:42 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:43 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:43 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:44 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:44 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:45 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:45 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:45 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:46 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:46 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:47 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:47 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:47 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:48 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:48 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:48 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:49 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:49 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:50 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:50 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:51 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:51 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:52 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:52 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:53 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:53 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:54 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:54 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:55 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:55 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:56 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:56 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:57 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:57 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:58 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:58 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:58 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:59 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:01:59 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:00 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:00 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:00 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:01 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:01 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:01 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:02 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:02 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:03 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:03 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:03 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:04 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:04 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:05 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:05 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:06 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:07 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:07 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:08 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:08 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:08 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:09 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:09 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:10 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:10 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:10 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:11 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:12 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:12 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:12 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:13 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:13 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:14 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:14 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:15 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:15 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:16 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:16 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:17 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:17 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:18 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:18 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:19 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:19 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:20 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:20 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:21 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:21 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:22 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:22 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:22 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:23 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:23 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:24 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:24 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:25 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:25 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:26 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:26 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:27 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:27 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:27 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:28 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:28 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:29 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:29 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:30 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:31 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:32 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:33 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:34 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:34 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:35 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:36 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:36 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:37 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:37 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:38 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:38 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:38 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:39 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:39 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:40 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:40 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:41 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:41 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:42 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:42 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:43 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:43 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:44 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:44 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:45 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:45 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:46 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:46 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:46 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:47 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:47 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:47 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:48 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:48 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:49 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:49 +0900] "POST /semi/led.mc?temp= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:49 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:50 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:50 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:51 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:51 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:52 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:52 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:53 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:53 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:13:02:54 +0900] "POST /semi/led.mc?temp=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:01 +0900] "POST /semi/led.mc?temp=24.00?btn= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:02 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:02 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:03 +0900] "POST /semi/led.mc?temp=.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:03 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:04 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:04 +0900] "POST /semi/led.mc?temp=24.00?btn= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:05 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:05 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:06 +0900] "POST /semi/led.mc?temp=?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:06 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:07 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:07 +0900] "POST /semi/led.mc?temp=?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:08 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:08 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:09 +0900] "POST /semi/led.mc?temp=?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:09 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:10 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:10 +0900] "POST /semi/led.mc?temp=0?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:11 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:11 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:12 +0900] "POST /semi/led.mc?temp=0?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:12 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:52 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:53 +0900] "POST /semi/led.mc?temp=4.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:53 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:54 +0900] "POST /semi/led.mc?temp=24.00?btn= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:54 +0900] "POST /semi/led.mc?temp=4.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:55 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:55 +0900] "POST /semi/led.mc?temp=24.00?btn= HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:56 +0900] "POST /semi/led.mc?temp=4.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:56 +0900] "POST /semi/led.mc?temp=24.00?btn=0 HTTP/1.1" 200 1241
192.168.0.158 - - [24/Nov/2021:14:25:57 +0900] "POST /semi/led.mc?temp=24.00?btn= HTTP/1.1" 200 1241
